Model,Training_Rate,Activation,MSE,MAE
cnn_global_pool,0.001,relu,1903.3167724609375,26.529298782348633
cnn_global_pool,0.001,relu,2252.121826171875,31.701374053955078
cnn_global_pool,0.001,relu,2035.215576171875,34.0662727355957
cnn_global_pool,0.001,relu,706.2260131835938,19.266887664794922
cnn_global_pool,0.001,relu,6252.6279296875,68.509765625
cnn_global_pool,0.001,relu,2127.484130859375,36.63571548461914
cnn_global_pool,0.001,relu,2098.63232421875,33.90144729614258
cnn_global_pool,0.001,relu,886.7474365234375,21.687292098999023
cnn_global_pool,0.001,relu,3026.063720703125,37.294002532958984
cnn_global_pool,0.001,relu,2159.4052734375,32.0221061706543
cnn_global_pool,0.001,relu,2026.04443359375,37.72871017456055
cnn_global_pool,0.001,relu,1906.3629150390625,34.11438751220703
cnn_global_pool,0.001,relu,2635.655029296875,35.57127380371094
cnn_global_pool,0.001,relu,712.9580688476562,19.33189582824707
cnn_global_pool,0.001,relu,2125.523681640625,34.712894439697266
cnn_global_pool,0.001,relu,1960.7825927734375,32.749576568603516
cnn_global_pool,0.001,relu,1964.3780517578125,33.73588180541992
cnn_global_pool,0.001,relu,1772.9302978515625,34.66196823120117
cnn_global_pool,0.001,relu,832.231201171875,20.595272064208984
cnn_global_pool,0.001,relu,830.1318359375,20.647485733032227
cnn_global_pool,0.001,relu,1496.580810546875,26.524354934692383
cnn_global_pool,0.001,relu,1729.7684326171875,32.038780212402344
cnn_global_pool,0.001,relu,2459.30224609375,34.33353042602539
cnn_global_pool,0.001,relu,1357.81005859375,28.240598678588867
cnn_global_pool,0.001,relu,2503.02880859375,33.34428405761719
cnn_global_pool,0.0001,relu,6225.474609375,68.33719635009766
cnn_global_pool,0.0001,relu,3033.017822265625,39.56332778930664
cnn_global_pool,0.0001,relu,5145.11279296875,60.06094741821289
cnn_global_pool,0.0001,relu,3919.625244140625,49.76139831542969
cnn_global_pool,0.0001,relu,6252.6279296875,68.509765625
cnn_global_pool,0.0001,relu,4889.51318359375,57.944305419921875
cnn_global_pool,0.0001,relu,4411.94384765625,53.06364822387695
cnn_global_pool,0.0001,relu,5262.181640625,60.06789016723633
cnn_global_pool,0.0001,relu,6252.6279296875,68.509765625
cnn_global_pool,0.0001,relu,4570.2265625,55.19784164428711
cnn_global_pool,0.0001,relu,5921.55126953125,66.02914428710938
cnn_global_pool,0.0001,relu,6252.6279296875,68.509765625
cnn_global_pool,0.0001,relu,6248.609375,68.4683837890625
cnn_global_pool,0.0001,relu,5205.41748046875,60.78805160522461
cnn_global_pool,0.0001,relu,6152.09814453125,68.07907104492188
cnn_global_pool,0.0001,relu,3894.09716796875,47.76951217651367
cnn_global_pool,0.0001,relu,4398.78369140625,54.023990631103516
cnn_global_pool,0.0001,relu,3725.549560546875,48.11289978027344
cnn_global_pool,0.0001,relu,5822.966796875,65.36149597167969
cnn_global_pool,0.0001,relu,6224.134765625,68.39131927490234
cnn_global_pool,0.0001,relu,4138.31591796875,50.63239288330078
cnn_global_pool,0.0001,relu,2346.6240234375,34.95124053955078
cnn_global_pool,0.0001,relu,5654.21728515625,64.02342224121094
cnn_global_pool,0.0001,relu,5334.685546875,61.538734436035156
cnn_global_pool,0.0001,relu,5856.6796875,65.41032409667969
cnn_global_pool,0.0001,relu,4468.38623046875,54.472068786621094
cnn_global_pool,0.0001,relu,5021.2958984375,59.21573257446289
cnn_global_pool,0.0001,relu,3984.5595703125,48.207767486572266
cnn_global_pool,0.0001,relu,5249.14404296875,61.224491119384766
cnn_global_pool,0.0001,relu,6221.5615234375,68.37113189697266
cnn_global_pool,0.0001,relu,6250.70556640625,68.50338745117188
cnn_global_pool,0.0001,relu,5971.7958984375,66.48580169677734
cnn_global_pool,0.0001,relu,5579.6533203125,63.63603973388672
cnn_global_pool,0.0001,relu,3940.433837890625,47.44482421875
cnn_global_pool,0.0001,relu,6252.6279296875,68.509765625
cnn_global_pool,0.0001,relu,3352.196044921875,42.49274826049805
cnn_global_pool,0.0001,relu,4101.74560546875,50.8714599609375
cnn_global_pool,0.0001,relu,5888.4697265625,66.0614242553711
cnn_global_pool,0.0001,relu,3682.666015625,47.65077590942383
cnn_global_pool,0.0001,relu,5546.9228515625,62.618980407714844
cnn_global_pool,0.0001,relu,4669.09521484375,55.30743408203125
cnn_global_pool,0.0001,relu,6079.0927734375,67.25301361083984
cnn_global_pool,0.0001,relu,3928.049072265625,49.15322494506836
cnn_global_pool,0.0001,relu,6243.13818359375,68.47578430175781
cnn_global_pool,0.0001,relu,6252.6279296875,68.509765625
cnn_global_pool,0.0001,relu,5622.3505859375,63.99848937988281
cnn_global_pool,0.0001,relu,6248.04638671875,68.47682189941406
cnn_global_pool,0.0001,relu,5000.8349609375,58.560550689697266
cnn_global_pool,0.0001,relu,3746.296875,46.780208587646484
cnn_global_pool,0.0001,relu,6228.2431640625,68.39299774169922
cnn_global_pool,0.0001,relu,4700.97802734375,55.7474479675293
cnn_global_pool,0.0001,relu,4163.9560546875,50.80167007446289
cnn_global_pool,0.0001,relu,6189.1181640625,68.05597686767578
cnn_global_pool,0.0001,relu,3562.837890625,44.468196868896484
cnn_global_pool,0.0001,relu,6194.88671875,68.1833267211914
cnn_global_pool,0.0001,relu,4225.68408203125,50.94585418701172
cnn_global_pool,0.0001,relu,6206.4150390625,68.35252380371094
cnn_global_pool,0.0001,relu,4379.33544921875,53.22694396972656
cnn_global_pool,0.0001,relu,5451.23681640625,62.3748779296875
cnn_global_pool,0.0001,relu,4182.583984375,52.18320083618164
cnn_global_pool,0.0001,relu,5031.25048828125,59.30612564086914
cnn_global_pool,0.0001,relu,3524.822998046875,43.623294830322266
cnn_global_pool,0.0001,relu,5591.880859375,63.50294876098633
cnn_global_pool,0.0001,relu,4329.83984375,52.38325881958008
cnn_global_pool,0.0001,relu,4158.03271484375,51.07761764526367
cnn_global_pool,0.0001,relu,6194.404296875,68.29203033447266
cnn_global_pool,0.0001,relu,6041.80224609375,67.14839172363281
cnn_global_pool,0.0001,relu,3362.189697265625,43.64255905151367
cnn_global_pool,0.0001,relu,6252.6279296875,68.509765625
cnn_global_pool,0.0001,relu,6202.77001953125,68.30953979492188
cnn_global_pool,0.0001,relu,6252.6279296875,68.509765625
cnn_global_pool,0.0001,relu,5361.1708984375,61.75537872314453
cnn_global_pool,0.0001,relu,3243.73046875,40.90102767944336
cnn_global_pool,0.0001,relu,5466.83984375,62.51319122314453
cnn_global_pool,0.0001,relu,4982.6416015625,58.88471603393555
cnn_global_pool,0.0001,relu,4541.46826171875,54.183414459228516
cnn_global_pool,0.0001,relu,5576.41064453125,63.433982849121094
cnn_global_pool,0.0001,relu,4166.66796875,50.310585021972656
cnn_global_pool,0.0001,relu,4482.2080078125,53.56876754760742
cnn_global_pool,0.0001,relu,5096.0615234375,58.96697998046875
cnn_global_pool,0.0001,relu,3125.210205078125,40.12134552001953
cnn_global_pool,0.0001,relu,4634.9111328125,54.744476318359375
cnn_global_pool,0.0001,relu,5588.5322265625,63.6386604309082
cnn_global_pool,0.0001,relu,4018.714599609375,49.561981201171875
cnn_global_pool,0.0001,relu,3896.243896484375,48.13282012939453
cnn_global_pool,0.0001,relu,2878.105712890625,37.02333068847656
cnn_global_pool,0.0001,relu,3677.25341796875,45.878082275390625
cnn_global_pool,0.0001,relu,5464.732421875,62.77572250366211
cnn_global_pool,0.0001,relu,4296.39208984375,52.3248291015625
cnn_global_pool,0.0001,relu,5950.24658203125,66.25751495361328
cnn_global_pool,0.0001,relu,4394.5234375,52.37065505981445
cnn_global_pool,0.0001,relu,6207.6181640625,68.31153869628906
cnn_global_pool,0.0001,relu,3836.620849609375,48.702205657958984
cnn_global_pool,0.0001,relu,6252.6279296875,68.509765625
cnn_global_pool,0.0001,relu,3735.4697265625,46.807865142822266
cnn_global_pool,0.0001,relu,5868.92578125,65.5775375366211
cnn_global_pool,0.0001,relu,2527.352294921875,34.56645202636719
cnn_global_pool,0.0001,relu,5779.9462890625,65.01982116699219
cnn_global_pool,0.0001,relu,6250.62451171875,68.49376678466797
cnn_global_pool,0.0001,relu,6252.62451171875,68.5097427368164
cnn_global_pool,1e-05,relu,6209.6875,68.3487548828125
cnn_global_pool,1e-05,relu,6251.84423828125,68.50101470947266
cnn_global_pool,1e-05,relu,6136.01708984375,67.79644775390625
cnn_global_pool,1e-05,relu,6114.5361328125,67.4985580444336
cnn_global_pool,1e-05,relu,6215.10791015625,68.36458587646484
cnn_global_pool,1e-05,relu,6182.76220703125,68.01898193359375
cnn_global_pool,1e-05,relu,6217.07470703125,68.26470184326172
cnn_global_pool,1e-05,relu,6233.06591796875,68.36577606201172
cnn_global_pool,1e-05,relu,6251.99267578125,68.50448608398438
cnn_global_pool,1e-05,relu,6214.27490234375,68.17559051513672
cnn_global_pool,1e-05,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-05,relu,6241.26708984375,68.38655853271484
cnn_global_pool,1e-05,relu,6154.25146484375,68.06732177734375
cnn_global_pool,1e-05,relu,6236.6796875,68.45552825927734
cnn_global_pool,1e-05,relu,6187.87548828125,68.2261734008789
cnn_global_pool,1e-05,relu,6245.275390625,68.43356323242188
cnn_global_pool,1e-05,relu,6248.978515625,68.4965591430664
cnn_global_pool,1e-05,relu,6067.94287109375,67.3841781616211
cnn_global_pool,1e-05,relu,6251.1630859375,68.49501037597656
cnn_global_pool,1e-05,relu,6187.1279296875,68.04439544677734
cnn_global_pool,1e-05,relu,6251.130859375,68.49307250976562
cnn_global_pool,1e-05,relu,6134.0634765625,67.85865020751953
cnn_global_pool,1e-05,relu,6204.974609375,68.08975982666016
cnn_global_pool,1e-05,relu,6244.20849609375,68.4414291381836
cnn_global_pool,1e-05,relu,6071.19482421875,67.20980834960938
cnn_global_pool,1e-05,relu,6160.533203125,67.732666015625
cnn_global_pool,1e-05,relu,6122.47314453125,67.5040054321289
cnn_global_pool,1e-05,relu,6186.68994140625,68.06124114990234
cnn_global_pool,1e-05,relu,6200.65771484375,68.1237564086914
cnn_global_pool,1e-05,relu,6250.5888671875,68.49208068847656
cnn_global_pool,1e-05,relu,6252.59521484375,68.50951385498047
cnn_global_pool,1e-05,relu,5976.57275390625,66.81747436523438
cnn_global_pool,1e-05,relu,6201.37939453125,68.07667541503906
cnn_global_pool,1e-05,relu,6236.09033203125,68.42949676513672
cnn_global_pool,1e-05,relu,6214.736328125,68.32398986816406
cnn_global_pool,1e-05,relu,6091.5087890625,67.3238296508789
cnn_global_pool,1e-05,relu,6249.4130859375,68.49347686767578
cnn_global_pool,1e-05,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-05,relu,6247.20166015625,68.47180938720703
cnn_global_pool,1e-05,relu,6210.5107421875,68.19806671142578
cnn_global_pool,1e-05,relu,6192.2138671875,68.09894561767578
cnn_global_pool,1e-05,relu,6228.16650390625,68.26414489746094
cnn_global_pool,1e-05,relu,6224.66650390625,68.31279754638672
cnn_global_pool,1e-05,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-05,relu,6006.728515625,66.69937896728516
cnn_global_pool,1e-05,relu,6202.98095703125,68.12818145751953
cnn_global_pool,1e-05,relu,6135.35498046875,67.57953643798828
cnn_global_pool,1e-05,relu,6204.474609375,68.16600036621094
cnn_global_pool,1e-05,relu,6229.09521484375,68.31478118896484
cnn_global_pool,1e-05,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-05,relu,6206.599609375,68.20128631591797
cnn_global_pool,1e-05,relu,6190.45947265625,68.06482696533203
cnn_global_pool,1e-05,relu,6108.650390625,67.3663330078125
cnn_global_pool,1e-05,relu,6251.7236328125,68.50325775146484
cnn_global_pool,1e-05,relu,6193.63916015625,68.1396713256836
cnn_global_pool,1e-05,relu,6250.6923828125,68.4924545288086
cnn_global_pool,1e-05,relu,6212.26513671875,68.19790649414062
cnn_global_pool,1e-05,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-05,relu,6066.81201171875,67.55443572998047
cnn_global_pool,1e-05,relu,6185.4248046875,68.21475219726562
cnn_global_pool,1e-05,relu,6197.54443359375,68.09063720703125
cnn_global_pool,1e-05,relu,6248.7255859375,68.47696685791016
cnn_global_pool,1e-05,relu,6184.998046875,68.21430206298828
cnn_global_pool,1e-05,relu,6061.84326171875,66.90868377685547
cnn_global_pool,1e-05,relu,6223.634765625,68.2789077758789
cnn_global_pool,1e-05,relu,6238.9169921875,68.4022445678711
cnn_global_pool,1e-05,relu,6194.005859375,68.08724975585938
cnn_global_pool,1e-05,relu,6223.90087890625,68.37889862060547
cnn_global_pool,1e-05,relu,6161.68603515625,67.82070922851562
cnn_global_pool,1e-05,relu,6121.0595703125,67.49427032470703
cnn_global_pool,1e-05,relu,6160.00634765625,68.01180267333984
cnn_global_pool,1e-05,relu,6057.548828125,67.3471450805664
cnn_global_pool,1e-05,relu,6191.095703125,68.15008544921875
cnn_global_pool,1e-05,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-05,relu,6069.591796875,67.08015441894531
cnn_global_pool,1e-05,relu,6248.80517578125,68.48600006103516
cnn_global_pool,1e-05,relu,6210.1083984375,68.21450805664062
cnn_global_pool,1e-05,relu,6092.390625,67.22484588623047
cnn_global_pool,1e-05,relu,6019.5771484375,66.71492004394531
cnn_global_pool,1e-05,relu,6129.4765625,67.53992462158203
cnn_global_pool,1e-05,relu,6235.71826171875,68.430908203125
cnn_global_pool,1e-05,relu,6241.2392578125,68.39838409423828
cnn_global_pool,1e-05,relu,6136.74267578125,67.89796447753906
cnn_global_pool,1e-05,relu,6249.55078125,68.48612213134766
cnn_global_pool,1e-05,relu,6239.3173828125,68.37915802001953
cnn_global_pool,1e-05,relu,5894.4013671875,65.74091339111328
cnn_global_pool,1e-05,relu,6182.46240234375,68.01206970214844
cnn_global_pool,1e-05,relu,6179.9755859375,67.98725891113281
cnn_global_pool,1e-05,relu,6235.79931640625,68.4527816772461
cnn_global_pool,1e-05,relu,6230.52685546875,68.34457397460938
cnn_global_pool,1e-05,relu,6157.22509765625,67.79810333251953
cnn_global_pool,1e-05,relu,6046.662109375,66.86497497558594
cnn_global_pool,1e-05,relu,6138.150390625,67.67826080322266
cnn_global_pool,1e-05,relu,6203.7607421875,68.13607788085938
cnn_global_pool,1e-05,relu,6182.4873046875,68.0754623413086
cnn_global_pool,1e-05,relu,6082.8994140625,67.33285522460938
cnn_global_pool,1e-05,relu,6252.5556640625,68.50914764404297
cnn_global_pool,1e-05,relu,6243.97119140625,68.44613647460938
cnn_global_pool,1e-05,relu,6207.8037109375,68.13228607177734
cnn_global_pool,1e-05,relu,6249.576171875,68.48149108886719
cnn_global_pool,1e-06,relu,6105.23046875,67.65584564208984
cnn_global_pool,1e-06,relu,6235.2392578125,68.36685180664062
cnn_global_pool,1e-06,relu,6242.67822265625,68.41558074951172
cnn_global_pool,1e-06,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-06,relu,6248.1962890625,68.46512603759766
cnn_global_pool,1e-06,relu,6242.3701171875,68.40342712402344
cnn_global_pool,1e-06,relu,6156.81591796875,67.93914031982422
cnn_global_pool,1e-06,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-06,relu,6202.82373046875,68.23928833007812
cnn_global_pool,1e-06,relu,6156.86962890625,68.04542541503906
cnn_global_pool,1e-06,relu,6218.20263671875,68.28340148925781
cnn_global_pool,1e-06,relu,6245.67138671875,68.46505737304688
cnn_global_pool,1e-06,relu,5995.01708984375,67.09060668945312
cnn_global_pool,1e-06,relu,6237.38427734375,68.45503234863281
cnn_global_pool,1e-06,relu,6227.80517578125,68.37064361572266
cnn_global_pool,1e-06,relu,6217.3232421875,68.25263214111328
cnn_global_pool,1e-06,relu,6251.091796875,68.49755096435547
cnn_global_pool,1e-06,relu,6244.10986328125,68.42591857910156
cnn_global_pool,1e-06,relu,6191.552734375,68.17877960205078
cnn_global_pool,1e-06,relu,6251.87060546875,68.5056381225586
cnn_global_pool,1e-06,relu,6252.39697265625,68.50758361816406
cnn_global_pool,1e-06,relu,6252.60595703125,68.50962829589844
cnn_global_pool,1e-06,relu,6215.23974609375,68.32266998291016
cnn_global_pool,1e-06,relu,6158.50244140625,68.0218734741211
cnn_global_pool,1e-06,relu,6250.61962890625,68.4958724975586
cnn_global_pool,1e-06,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-06,relu,6139.89013671875,68.03438568115234
cnn_global_pool,1e-06,relu,6212.54541015625,68.29015350341797
cnn_global_pool,1e-06,relu,6211.11572265625,68.27494812011719
cnn_global_pool,1e-06,relu,6216.85400390625,68.2433853149414
cnn_global_pool,1e-06,relu,6248.81884765625,68.4885025024414
cnn_global_pool,1e-06,relu,6241.01953125,68.41509246826172
cnn_global_pool,1e-06,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-06,relu,6250.24072265625,68.49198150634766
cnn_global_pool,1e-06,relu,6221.1953125,68.26991271972656
cnn_global_pool,1e-06,relu,6219.33935546875,68.31391906738281
cnn_global_pool,1e-06,relu,6250.0126953125,68.48543548583984
cnn_global_pool,1e-06,relu,6172.95068359375,68.04915618896484
cnn_global_pool,1e-06,relu,5965.41064453125,66.66179656982422
cnn_global_pool,1e-06,relu,6120.77734375,67.96665954589844
cnn_global_pool,1e-06,relu,6252.6103515625,68.5096435546875
cnn_global_pool,1e-06,relu,6202.501953125,68.27996063232422
cnn_global_pool,1e-06,relu,6169.482421875,67.96533966064453
cnn_global_pool,1e-06,relu,6247.91650390625,68.47142791748047
cnn_global_pool,1e-06,relu,6134.68896484375,67.95540618896484
cnn_global_pool,1e-06,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-06,relu,6251.88427734375,68.50518035888672
cnn_global_pool,1e-06,relu,6252.4326171875,68.50829315185547
cnn_global_pool,1e-06,relu,6251.1162109375,68.49346923828125
cnn_global_pool,1e-06,relu,6214.51318359375,68.25243377685547
cnn_global_pool,1e-06,relu,6201.97314453125,68.14260864257812
cnn_global_pool,1e-06,relu,6126.251953125,67.4632339477539
cnn_global_pool,1e-06,relu,6232.71533203125,68.44103240966797
cnn_global_pool,1e-06,relu,6249.64208984375,68.48758697509766
cnn_global_pool,1e-06,relu,6234.66943359375,68.34712982177734
cnn_global_pool,1e-06,relu,6235.015625,68.328369140625
cnn_global_pool,1e-06,relu,6252.369140625,68.5077896118164
cnn_global_pool,1e-06,relu,6234.47314453125,68.41283416748047
cnn_global_pool,1e-06,relu,6236.75146484375,68.41531372070312
cnn_global_pool,1e-06,relu,6202.47998046875,68.10749816894531
cnn_global_pool,1e-06,relu,6252.56982421875,68.50945281982422
cnn_global_pool,1e-06,relu,6215.92919921875,68.26034545898438
cnn_global_pool,1e-06,relu,6208.9599609375,68.36861419677734
cnn_global_pool,1e-06,relu,6238.91748046875,68.38533782958984
cnn_global_pool,1e-06,relu,6147.31005859375,67.87715148925781
cnn_global_pool,1e-06,relu,6251.02880859375,68.49391174316406
cnn_global_pool,1e-06,relu,6202.3046875,68.0702896118164
cnn_global_pool,1e-06,relu,6224.26904296875,68.3763656616211
cnn_global_pool,1e-06,relu,6249.54443359375,68.4835433959961
cnn_global_pool,1e-06,relu,6252.56787109375,68.50927734375
cnn_global_pool,1e-06,relu,6238.51904296875,68.36227416992188
cnn_global_pool,1e-06,relu,6250.4873046875,68.49420928955078
cnn_global_pool,1e-06,relu,6252.43505859375,68.50736236572266
cnn_global_pool,1e-06,relu,6220.55615234375,68.3189926147461
cnn_global_pool,1e-06,relu,6252.080078125,68.50597381591797
cnn_global_pool,1e-06,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-06,relu,6243.24365234375,68.42034912109375
cnn_global_pool,1e-06,relu,6230.7275390625,68.33830261230469
cnn_global_pool,1e-06,relu,6252.0185546875,68.50408935546875
cnn_global_pool,1e-06,relu,6251.85546875,68.50315856933594
cnn_global_pool,1e-06,relu,6252.6279296875,68.509765625
cnn_global_pool,1e-06,relu,6200.6064453125,68.18718719482422
cnn_global_pool,1e-06,relu,6250.12939453125,68.50232696533203
cnn_global_pool,1e-06,relu,6187.33447265625,68.08226776123047
